Trip_ID,Pickup_Area,Drop_Area,Distance_km,Trip_Duration_min,Time_of_Day,Day_of_Week,Traffic_Level,Weather,Peak_Hour,Passenger_Count,Cab_Type,Payment_Mode,Driver_Rating,Fare_INR
TRIP07847,Channi Himmat,University,2.24,13,Evening,Tuesday,High,Sunny,Yes,2,Mini,UPI,3.9,215.07
TRIP07848,University,Channi Himmat,7.62,20,Evening,Thursday,Medium,Sunny,Yes,1,Mini,Cash,4.0,219.49
TRIP07849,Railway Station,Patoli,21.61,53,Evening,Saturday,Medium,Sunny,No,1,Mini,UPI,3.5,394.85
TRIP07850,Satwari,Roop Nagar,27.79,42,Evening,Thursday,Low,Sunny,Yes,2,Mini,Card,3.6,463.03
TRIP07851,Narwal,Roop Nagar,6.5,17,Morning,Thursday,Low,Sunny,Yes,4,Mini,UPI,4.6,226.78
TRIP07852,Talab Tillo,Janipur,18.91,47,Evening,Thursday,Medium,Cloudy,Yes,1,SUV,Cash,4.4,510.69
TRIP07853,University,Talab Tillo,18.36,67,Evening,Monday,High,Rainy,Yes,1,Mini,Cash,4.8,437.14
TRIP07854,Sainik Colony,University,3.3,14,Afternoon,Monday,High,Sunny,No,3,Mini,Card,4.7,199.29
TRIP07855,Kunjwani,Patoli,25.41,56,Evening,Saturday,Medium,Cloudy,Yes,4,SUV,Card,3.8,693.44
TRIP07856,Bantalab,Janipur,32.34,113,Afternoon,Wednesday,High,Sunny,No,3,Mini,Cash,4.8,549.75
TRIP07857,Gandhi Nagar,Roop Nagar,5.58,15,Morning,Tuesday,High,Rainy,Yes,2,Mini,UPI,4.8,283.99
TRIP07858,Narwal,Bus Stand,12.93,23,Night,Thursday,Low,Rainy,No,3,Mini,Cash,4.3,319.33
TRIP07859,Bakshi Nagar,Trikuta Nagar,11.04,30,Morning,Thursday,Medium,Sunny,Yes,2,Sedan,UPI,3.9,309.42
TRIP07860,Muthi,Bantalab,10.77,18,Morning,Wednesday,Low,Sunny,No,3,Mini,Card,3.7,220.77
TRIP07861,Muthi,Patoli,11.75,24,Afternoon,Sunday,Low,Sunny,No,2,Sedan,UPI,4.4,271.4
TRIP07862,Trikuta Nagar,Gandhi Nagar,11.13,22,Evening,Sunday,Low,Foggy,Yes,3,Sedan,UPI,4.0,343.3
TRIP07863,Bus Stand,Narwal,21.72,50,Night,Tuesday,Medium,Cloudy,No,1,Mini,Cash,4.8,401.99
TRIP07864,Rehari,Kunjwani,16.9,34,Night,Saturday,Medium,Sunny,Yes,2,Sedan,Cash,4.1,476.27
TRIP07865,Jewel Chowk,University,12.82,42,Evening,Sunday,High,Sunny,Yes,1,Mini,UPI,3.6,349.27
TRIP07866,Gandhi Nagar,Trikuta Nagar,5.42,13,Afternoon,Monday,Low,Cloudy,No,4,Mini,UPI,4.3,179.23
TRIP07867,Janipur,Patoli,1.08,5,Night,Tuesday,Low,Sunny,No,3,Mini,UPI,4.1,132.43
TRIP07868,Satwari,Janipur,29.91,53,Morning,Monday,Low,Foggy,Yes,4,Mini,Cash,3.5,554.37
TRIP07869,Bahu Plaza,Satwari,5.25,18,Afternoon,Wednesday,Medium,Rainy,No,1,Mini,Card,3.9,195.81
TRIP07870,Bantalab,Gandhi Nagar,22.18,41,Morning,Sunday,Low,Rainy,Yes,4,Mini,Card,4.4,481.61
TRIP07871,Railway Station,Patoli,25.84,54,Afternoon,Tuesday,Medium,Cloudy,No,2,Mini,UPI,3.8,446.87
TRIP07872,Jewel Chowk,Bakshi Nagar,16.32,60,Evening,Friday,High,Cloudy,No,1,Mini,Card,4.9,353.41
TRIP07873,Patoli,Rehari,30.53,106,Morning,Sunday,High,Sunny,Yes,4,Mini,Card,3.9,612.76
TRIP07874,Satwari,Bus Stand,35.78,119,Evening,Monday,High,Sunny,Yes,1,Mini,Card,4.3,643.44
TRIP07875,Muthi,Satwari,36.27,54,Afternoon,Thursday,Low,Sunny,No,4,Mini,Cash,4.2,570.84
TRIP07876,Channi Himmat,Gandhi Nagar,3.85,5,Morning,Thursday,Low,Rainy,Yes,3,Mini,Card,3.7,219.48
TRIP07877,Roop Nagar,Bus Stand,34.79,52,Night,Monday,Low,Sunny,No,4,Mini,Cash,4.9,567.59
TRIP07878,Trikuta Nagar,Sainik Colony,16.09,54,Afternoon,Tuesday,High,Rainy,Yes,2,Mini,UPI,4.7,426.28
TRIP07879,Talab Tillo,Bakshi Nagar,27.06,40,Afternoon,Saturday,Low,Sunny,No,3,Sedan,UPI,3.9,512.69
TRIP07880,Narwal,Muthi,19.24,33,Afternoon,Friday,Low,Sunny,No,4,Sedan,UPI,5.0,393.66
TRIP07881,Bus Stand,Satwari,7.64,23,Morning,Friday,High,Cloudy,Yes,1,Mini,Cash,4.2,286.39
TRIP07882,Talab Tillo,Bantalab,28.34,97,Morning,Thursday,High,Sunny,Yes,3,Mini,UPI,4.0,551.03
TRIP07883,Trikuta Nagar,Janipur,16.79,29,Morning,Friday,Low,Rainy,No,3,Mini,Cash,4.1,323.93
TRIP07884,Talab Tillo,Janipur,37.54,85,Evening,Monday,Medium,Sunny,Yes,4,Mini,UPI,4.7,653.13
TRIP07885,Railway Station,Trikuta Nagar,12.81,41,Evening,Saturday,High,Sunny,Yes,4,Sedan,UPI,3.7,442.83
TRIP07886,Roop Nagar,Patoli,17.28,63,Morning,Saturday,High,Sunny,Yes,1,SUV,UPI,4.6,536.12
TRIP07887,Bakshi Nagar,Rehari,13.17,19,Evening,Thursday,Low,Cloudy,Yes,3,SUV,Card,4.7,410.22
TRIP07888,Bahu Plaza,Patoli,12.03,46,Night,Thursday,High,Sunny,No,2,Sedan,Cash,3.8,362.22
TRIP07889,Bahu Plaza,Narwal,7.79,15,Evening,Saturday,Medium,Sunny,Yes,2,Sedan,UPI,3.6,299.16
TRIP07890,Patoli,Kunjwani,28.57,99,Evening,Friday,High,Rainy,Yes,1,Mini,Cash,3.7,585.95
TRIP07891,Railway Station,Patoli,32.66,105,Morning,Wednesday,High,Sunny,Yes,2,SUV,UPI,3.8,832.53
TRIP07892,Patoli,Janipur,16.05,49,Night,Monday,High,Sunny,Yes,3,Mini,UPI,4.4,442.04
TRIP07893,Railway Station,Roop Nagar,5.76,21,Morning,Monday,High,Cloudy,Yes,4,Mini,Card,3.8,301.14
TRIP07894,Channi Himmat,Bakshi Nagar,19.69,29,Afternoon,Thursday,Low,Sunny,Yes,1,Mini,Card,4.0,349.13
TRIP07895,Bantalab,Trikuta Nagar,23.58,55,Evening,Thursday,Medium,Sunny,No,1,Mini,Cash,4.7,384.04
TRIP07896,Bus Stand,Narwal,19.8,67,Night,Sunday,High,Rainy,No,4,Mini,UPI,4.4,505.09
TRIP07897,Bantalab,Gandhi Nagar,32.27,52,Evening,Wednesday,Low,Sunny,No,2,Mini,Card,4.8,476.6
TRIP07898,Janipur,Bahu Plaza,39.43,132,Night,Saturday,High,Cloudy,Yes,1,Mini,UPI,4.9,727.89
TRIP07899,Janipur,University,9.74,17,Night,Friday,Medium,Cloudy,No,1,Sedan,Card,3.6,277.87
TRIP07900,Narwal,Kunjwani,6.49,25,Night,Sunday,High,Sunny,No,1,Mini,Cash,4.2,253.68
TRIP07901,Kunjwani,Talab Tillo,34.24,114,Evening,Sunday,High,Rainy,Yes,2,Sedan,Card,3.7,799.1
TRIP07902,Channi Himmat,Kunjwani,4.91,15,Afternoon,Saturday,Low,Sunny,No,1,Mini,Card,3.7,135.35
TRIP07903,Talab Tillo,Narwal,8.32,21,Afternoon,Thursday,Low,Sunny,No,1,Mini,Cash,3.5,146.72
TRIP07904,Roop Nagar,Bus Stand,36.14,118,Morning,Thursday,High,Cloudy,Yes,4,Mini,UPI,4.9,689.79
TRIP07905,Bantalab,Kunjwani,21.15,74,Evening,Friday,High,Sunny,Yes,1,Mini,Cash,4.3,431.73
TRIP07906,Talab Tillo,Bahu Plaza,18.99,40,Evening,Friday,Medium,Sunny,No,3,Mini,Card,4.3,343.68
TRIP07907,Bahu Plaza,Talab Tillo,13.2,33,Afternoon,Saturday,Medium,Sunny,No,1,Mini,Card,3.7,273.0
TRIP07908,Rehari,Satwari,1.76,5,Morning,Friday,Medium,Cloudy,Yes,1,Sedan,Card,4.4,170.87
TRIP07909,Bakshi Nagar,Muthi,31.65,64,Afternoon,Friday,Medium,Sunny,No,3,Sedan,UPI,3.7,611.9
TRIP07910,Bus Stand,Rehari,33.2,74,Evening,Thursday,Medium,Sunny,Yes,4,SUV,Cash,4.7,833.52
TRIP07911,Railway Station,Muthi,5.79,21,Evening,Friday,High,Cloudy,Yes,1,SUV,Card,3.7,296.21
TRIP07912,Jewel Chowk,Muthi,37.53,84,Morning,Wednesday,Medium,Sunny,No,3,Mini,UPI,4.2,582.1
TRIP07913,Kunjwani,Muthi,5.43,12,Evening,Wednesday,Medium,Sunny,Yes,4,Mini,Cash,4.8,238.87
TRIP07914,Muthi,Bantalab,4.53,20,Evening,Friday,High,Cloudy,Yes,2,SUV,UPI,4.7,269.48
TRIP07915,Roop Nagar,Channi Himmat,39.02,64,Afternoon,Sunday,Low,Sunny,No,2,Sedan,Cash,4.9,711.52
TRIP07916,Jewel Chowk,Roop Nagar,37.91,84,Night,Friday,Medium,Sunny,No,1,Sedan,Card,4.7,727.36
TRIP07917,Satwari,University,18.2,44,Night,Friday,Medium,Sunny,No,3,Mini,UPI,5.0,372.06
TRIP07918,Trikuta Nagar,Gandhi Nagar,12.45,23,Morning,Thursday,Medium,Rainy,No,2,Sedan,Cash,4.4,324.61
TRIP07919,Rehari,Narwal,38.86,68,Afternoon,Monday,Low,Sunny,No,4,SUV,Cash,4.2,850.53
TRIP07920,Rehari,Jewel Chowk,1.45,6,Evening,Wednesday,Low,Sunny,No,3,Sedan,Cash,4.4,99.9
TRIP07921,Bus Stand,Railway Station,3.59,17,Morning,Thursday,High,Sunny,Yes,4,Mini,Card,4.6,261.81
TRIP07922,Roop Nagar,Narwal,1.17,5,Morning,Friday,High,Rainy,Yes,1,Mini,Cash,4.6,221.4
TRIP07923,Trikuta Nagar,Bus Stand,1.04,9,Evening,Wednesday,High,Rainy,Yes,4,Mini,Card,4.9,248.64
TRIP07924,Bahu Plaza,Channi Himmat,2.59,14,Evening,Sunday,High,Sunny,Yes,2,Mini,Cash,4.1,236.37
TRIP07925,Bus Stand,Roop Nagar,36.69,84,Evening,Wednesday,Medium,Sunny,Yes,1,SUV,Cash,4.3,875.49
TRIP07926,Railway Station,Roop Nagar,10.17,18,Evening,Wednesday,Medium,Sunny,Yes,1,Mini,Card,4.7,263.21
TRIP07927,Kunjwani,Rehari,19.57,61,Evening,Friday,High,Sunny,Yes,1,Sedan,UPI,4.0,488.39
TRIP07928,Bahu Plaza,Bakshi Nagar,9.73,22,Evening,Sunday,Medium,Sunny,No,2,Sedan,Card,4.0,275.53
TRIP07929,Narwal,Trikuta Nagar,12.69,49,Evening,Wednesday,High,Rainy,Yes,4,Sedan,Cash,4.5,442.94
TRIP07930,Sainik Colony,Trikuta Nagar,13.94,25,Afternoon,Friday,Low,Sunny,No,3,Sedan,UPI,5.0,295.29
TRIP07931,Janipur,Bantalab,30.46,55,Afternoon,Sunday,Low,Sunny,No,1,Mini,Card,4.0,480.98
TRIP07932,Muthi,Roop Nagar,29.5,59,Morning,Wednesday,Medium,Sunny,Yes,2,Sedan,Card,4.1,615.58
TRIP07933,Bantalab,Bus Stand,1.42,11,Afternoon,Friday,High,Foggy,No,2,Sedan,UPI,4.2,191.98
TRIP07934,Bakshi Nagar,Narwal,32.44,59,Afternoon,Sunday,Low,Sunny,No,4,Sedan,Card,3.8,624.45
TRIP07935,Roop Nagar,Narwal,9.62,15,Afternoon,Wednesday,Low,Sunny,No,3,Mini,Card,3.5,206.86
TRIP07936,Roop Nagar,Jewel Chowk,35.79,118,Afternoon,Friday,High,Sunny,Yes,3,Sedan,Card,4.4,780.42
TRIP07937,Bahu Plaza,Bus Stand,36.81,86,Evening,Saturday,Medium,Cloudy,Yes,3,Sedan,UPI,4.4,782.15
TRIP07938,University,Talab Tillo,7.81,17,Afternoon,Saturday,Medium,Cloudy,No,4,Sedan,Card,3.6,268.77
TRIP07939,University,Jewel Chowk,28.76,52,Morning,Saturday,Low,Sunny,No,3,Sedan,UPI,3.6,549.69
TRIP07940,Patoli,Roop Nagar,23.57,43,Afternoon,Wednesday,Low,Foggy,No,1,Sedan,UPI,4.0,446.02
TRIP07941,Muthi,Satwari,11.82,42,Morning,Friday,High,Sunny,Yes,2,Mini,Card,4.8,345.28
TRIP07942,Narwal,Sainik Colony,8.13,13,Afternoon,Friday,Low,Cloudy,No,1,Mini,Cash,3.7,179.01
TRIP07943,University,Janipur,24.22,39,Evening,Monday,Low,Sunny,No,3,SUV,UPI,4.2,550.92
TRIP07944,Bus Stand,Bantalab,11.53,25,Evening,Friday,Low,Foggy,No,3,Mini,Card,4.5,239.3
TRIP07945,Patoli,Bakshi Nagar,27.99,95,Night,Sunday,High,Sunny,No,4,Mini,Card,4.8,571.73
TRIP07946,Bus Stand,Gandhi Nagar,4.84,7,Evening,Sunday,Medium,Sunny,Yes,3,Mini,Cash,4.8,246.63
TRIP07947,University,Bahu Plaza,19.98,45,Afternoon,Saturday,Medium,Sunny,No,4,Sedan,Card,5.0,466.31
TRIP07948,Satwari,Narwal,4.43,9,Afternoon,Sunday,Medium,Sunny,No,3,Mini,UPI,4.0,173.23
TRIP07949,Trikuta Nagar,Narwal,35.53,122,Evening,Tuesday,High,Sunny,Yes,2,SUV,Card,3.9,889.18
TRIP07950,Bahu Plaza,Patoli,28.3,42,Evening,Thursday,Low,Sunny,Yes,3,Sedan,Cash,4.2,581.27
TRIP07951,Talab Tillo,University,36.65,62,Evening,Monday,Low,Cloudy,No,2,Sedan,Card,4.1,662.99
TRIP07952,Jewel Chowk,Narwal,12.62,24,Afternoon,Friday,Medium,Cloudy,No,3,Sedan,Cash,3.7,313.92
TRIP07953,Bakshi Nagar,Railway Station,22.93,55,Night,Sunday,Medium,Rainy,No,2,Mini,Card,3.5,492.48
TRIP07954,Railway Station,Talab Tillo,19.0,38,Morning,Sunday,Medium,Sunny,Yes,2,Sedan,UPI,4.2,470.98
TRIP07955,University,Bahu Plaza,17.13,58,Morning,Sunday,High,Sunny,Yes,1,Mini,Card,4.6,425.79
TRIP07956,Kunjwani,Bahu Plaza,26.82,44,Afternoon,Sunday,Low,Sunny,No,4,Mini,Cash,3.8,440.83
TRIP07957,Bus Stand,Jewel Chowk,28.18,91,Morning,Monday,High,Sunny,Yes,2,Sedan,Card,4.2,647.55
TRIP07958,Railway Station,Muthi,34.12,74,Morning,Tuesday,Medium,Rainy,Yes,2,Mini,Card,3.8,627.24
TRIP07959,Bahu Plaza,Patoli,9.26,21,Afternoon,Tuesday,Low,Sunny,No,3,Sedan,UPI,4.8,232.13
TRIP07960,Bantalab,Bus Stand,37.0,119,Morning,Monday,High,Sunny,Yes,3,Mini,Cash,3.7,685.04
TRIP07961,Narwal,Bantalab,32.22,74,Evening,Friday,Medium,Foggy,Yes,3,Mini,Cash,4.7,592.13
TRIP07962,Bus Stand,Janipur,28.29,67,Evening,Thursday,Medium,Sunny,Yes,1,Mini,Card,4.0,490.66
TRIP07963,Channi Himmat,Narwal,7.03,17,Morning,Sunday,Medium,Cloudy,No,4,Mini,Card,3.6,223.81
TRIP07964,Talab Tillo,Bantalab,18.77,34,Evening,Sunday,Low,Cloudy,Yes,1,Mini,Card,4.6,363.51
TRIP07965,University,Jewel Chowk,18.77,37,Evening,Saturday,Low,Rainy,Yes,3,Mini,UPI,4.4,420.63
TRIP07966,Talab Tillo,Rehari,4.93,18,Morning,Sunday,Medium,Cloudy,Yes,3,Mini,Card,4.1,242.59
TRIP07967,University,Roop Nagar,25.65,38,Night,Tuesday,Low,Sunny,Yes,1,Mini,Cash,4.9,450.29
TRIP07968,Janipur,Patoli,26.16,52,Night,Monday,Medium,Rainy,No,2,Sedan,Cash,3.6,591.21
TRIP07969,Roop Nagar,Bus Stand,10.22,22,Morning,Thursday,Low,Sunny,No,3,Mini,Card,5.0,198.38
TRIP07970,Sainik Colony,Bus Stand,35.22,74,Evening,Tuesday,Medium,Sunny,No,2,Mini,Card,5.0,547.09
TRIP07971,Trikuta Nagar,Roop Nagar,39.96,69,Afternoon,Sunday,Low,Sunny,No,4,SUV,Cash,3.9,891.52
TRIP07972,Bahu Plaza,Rehari,13.05,16,Morning,Monday,Low,Foggy,Yes,3,Mini,UPI,4.8,317.77
TRIP07973,Railway Station,Janipur,29.51,52,Morning,Tuesday,Low,Sunny,Yes,1,Sedan,Card,4.8,561.73
TRIP07974,Rehari,Muthi,4.74,18,Morning,Monday,High,Sunny,Yes,3,Sedan,Card,3.7,273.79
TRIP07975,Bantalab,Bakshi Nagar,10.39,28,Evening,Tuesday,Medium,Cloudy,Yes,1,Mini,Cash,4.9,283.84
TRIP07976,Trikuta Nagar,Satwari,17.34,63,Evening,Wednesday,High,Rainy,Yes,1,Mini,Card,4.5,443.33
TRIP07977,Muthi,Bantalab,16.75,38,Evening,Thursday,Medium,Rainy,Yes,2,Sedan,Card,3.6,438.59
TRIP07978,University,Gandhi Nagar,5.72,10,Morning,Thursday,Medium,Cloudy,Yes,4,Sedan,Card,4.0,253.34
TRIP07979,Gandhi Nagar,Channi Himmat,21.05,47,Evening,Thursday,Medium,Sunny,Yes,3,Mini,UPI,3.7,442.06
TRIP07980,Kunjwani,Muthi,9.41,25,Night,Wednesday,Medium,Rainy,Yes,1,Mini,Cash,5.0,326.81
TRIP07981,Patoli,Trikuta Nagar,2.87,14,Afternoon,Saturday,High,Sunny,No,4,Sedan,UPI,3.9,229.35
TRIP07982,Bantalab,Gandhi Nagar,22.18,41,Evening,Friday,Low,Cloudy,Yes,1,Mini,UPI,4.9,395.81
TRIP07983,Narwal,Bahu Plaza,31.27,51,Evening,Saturday,Low,Cloudy,No,3,Mini,UPI,4.1,498.87
TRIP07984,Janipur,Trikuta Nagar,20.97,43,Evening,Saturday,Medium,Sunny,Yes,2,Mini,UPI,4.3,437.65
TRIP07985,Bus Stand,Roop Nagar,2.47,5,Afternoon,Thursday,Low,Sunny,No,4,Sedan,Cash,4.5,121.4
TRIP07986,Roop Nagar,Bakshi Nagar,16.1,42,Morning,Monday,Medium,Sunny,No,4,Mini,UPI,4.1,331.99
TRIP07987,University,Bantalab,10.43,14,Night,Sunday,Low,Sunny,No,1,Mini,Cash,4.3,235.61
TRIP07988,Railway Station,Talab Tillo,16.41,52,Morning,Wednesday,High,Sunny,Yes,3,Sedan,UPI,4.3,460.38
TRIP07989,Sainik Colony,Rehari,8.48,29,Evening,Saturday,High,Sunny,No,4,Mini,Card,3.9,274.46
TRIP07990,Muthi,Satwari,3.87,6,Evening,Thursday,Medium,Foggy,Yes,1,Sedan,Card,4.7,209.47
TRIP07991,Trikuta Nagar,Sainik Colony,24.43,59,Morning,Friday,Medium,Sunny,Yes,4,Mini,UPI,4.6,471.66
TRIP07992,Trikuta Nagar,Talab Tillo,15.55,38,Evening,Sunday,Medium,Sunny,Yes,3,Mini,UPI,4.1,363.17
TRIP07993,Satwari,Narwal,13.96,50,Afternoon,Friday,High,Sunny,No,1,Sedan,Card,3.6,355.76
TRIP07994,Bahu Plaza,Bus Stand,39.11,90,Night,Thursday,Medium,Sunny,No,3,Mini,UPI,4.6,642.63
TRIP07995,Talab Tillo,Janipur,4.54,10,Afternoon,Wednesday,Medium,Sunny,No,1,Sedan,Cash,3.7,159.15
TRIP07996,Bakshi Nagar,University,17.84,39,Evening,Tuesday,Medium,Sunny,Yes,3,Sedan,UPI,4.2,453.83
TRIP07997,Bantalab,Janipur,7.06,14,Morning,Monday,Low,Cloudy,Yes,4,Mini,Cash,4.1,234.68
TRIP07998,Bantalab,Sainik Colony,20.39,51,Morning,Saturday,Medium,Cloudy,Yes,3,Mini,Cash,4.2,438.05
TRIP07999,University,Channi Himmat,14.56,55,Evening,Tuesday,High,Sunny,Yes,3,Sedan,UPI,4.0,412.31
TRIP08000,Patoli,Bantalab,20.71,65,Evening,Monday,High,Sunny,Yes,1,Sedan,UPI,4.3,506.51
TRIP08001,Muthi,Satwari,22.81,39,Night,Sunday,Low,Cloudy,No,3,SUV,Cash,4.7,578.06
TRIP08002,Jewel Chowk,Gandhi Nagar,18.73,69,Night,Monday,High,Cloudy,Yes,4,Mini,UPI,4.4,486.79
TRIP08003,Satwari,Narwal,27.04,48,Afternoon,Thursday,Low,Sunny,No,4,SUV,Card,4.4,634.95
TRIP08004,Sainik Colony,Satwari,9.09,30,Morning,Thursday,High,Sunny,Yes,3,Sedan,Cash,4.6,345.9
TRIP08005,University,Bus Stand,31.44,55,Morning,Friday,Low,Sunny,No,2,Mini,UPI,3.9,468.78
TRIP08006,Janipur,Channi Himmat,2.54,5,Night,Saturday,Low,Sunny,No,1,Mini,UPI,4.4,133.44
TRIP08007,Bahu Plaza,Trikuta Nagar,22.11,74,Evening,Thursday,High,Sunny,Yes,1,Mini,Cash,4.1,462.14
TRIP08008,Railway Station,Sainik Colony,3.15,10,Night,Monday,Low,Sunny,No,2,Mini,UPI,3.7,124.76
TRIP08009,Satwari,Trikuta Nagar,26.27,61,Morning,Friday,Medium,Sunny,Yes,1,Mini,Cash,4.7,472.3
TRIP08010,Bakshi Nagar,Bus Stand,16.82,33,Evening,Sunday,Medium,Sunny,No,3,Mini,UPI,4.2,328.64
TRIP08011,Muthi,Bantalab,8.46,16,Afternoon,Friday,Medium,Rainy,Yes,4,Sedan,Cash,4.4,339.04
TRIP08012,Trikuta Nagar,Talab Tillo,8.56,19,Night,Saturday,Medium,Sunny,Yes,1,SUV,Cash,4.8,342.21
TRIP08013,Janipur,Kunjwani,11.11,27,Evening,Tuesday,Medium,Sunny,Yes,2,Sedan,Card,4.5,310.88
TRIP08014,Gandhi Nagar,Bakshi Nagar,23.24,82,Evening,Friday,High,Rainy,Yes,1,Mini,Cash,4.3,526.38
TRIP08015,Patoli,Railway Station,35.81,81,Evening,Tuesday,Medium,Sunny,No,4,Mini,Cash,4.4,582.29
TRIP08016,Roop Nagar,Talab Tillo,28.35,41,Morning,Wednesday,Low,Cloudy,No,3,Mini,Cash,3.6,444.66
TRIP08017,Muthi,Railway Station,19.95,47,Morning,Thursday,Medium,Cloudy,No,2,Mini,Cash,3.5,367.48
TRIP08018,Bantalab,Satwari,27.74,44,Evening,Tuesday,Low,Sunny,Yes,4,Mini,Cash,4.0,494.95
TRIP08019,Gandhi Nagar,Trikuta Nagar,37.93,133,Evening,Monday,High,Rainy,Yes,4,Mini,Cash,4.1,747.88
TRIP08020,Kunjwani,Satwari,31.22,108,Evening,Thursday,High,Cloudy,Yes,3,Mini,Cash,4.3,611.2
TRIP08021,Sainik Colony,University,23.63,41,Afternoon,Saturday,Low,Sunny,No,4,SUV,Card,3.6,571.4
TRIP08022,Rehari,University,16.77,56,Night,Sunday,High,Rainy,No,4,SUV,Cash,4.6,588.22
TRIP08023,Talab Tillo,Roop Nagar,31.05,70,Night,Saturday,Medium,Foggy,No,4,Sedan,Cash,4.4,688.8
TRIP08024,Roop Nagar,Talab Tillo,8.59,33,Evening,Monday,High,Cloudy,Yes,3,Sedan,Card,3.7,346.44
TRIP08025,Bahu Plaza,Bantalab,16.93,55,Morning,Friday,High,Sunny,Yes,4,Mini,Card,4.2,418.89
TRIP08026,Bantalab,Trikuta Nagar,13.04,29,Morning,Wednesday,Medium,Sunny,No,4,Mini,Card,4.6,294.23
TRIP08027,Trikuta Nagar,Rehari,6.22,19,Morning,Tuesday,Medium,Rainy,Yes,4,Mini,Card,3.9,281.54
TRIP08028,Gandhi Nagar,Railway Station,1.71,5,Morning,Monday,Medium,Foggy,Yes,3,Mini,UPI,3.8,209.68
TRIP08029,Jewel Chowk,Railway Station,34.36,120,Morning,Friday,High,Sunny,Yes,1,Sedan,Cash,4.2,724.58
TRIP08030,Talab Tillo,Muthi,8.11,33,Evening,Wednesday,High,Cloudy,Yes,3,Sedan,UPI,5.0,340.23
TRIP08031,Bahu Plaza,Patoli,35.83,122,Evening,Monday,High,Sunny,Yes,3,Mini,Cash,4.0,649.23
TRIP08032,Patoli,Janipur,39.38,135,Evening,Thursday,High,Cloudy,Yes,3,Mini,Card,4.3,704.81
TRIP08033,Gandhi Nagar,Channi Himmat,33.75,76,Morning,Thursday,Medium,Sunny,Yes,4,Sedan,Cash,4.7,702.0
TRIP08034,Patoli,University,13.11,27,Evening,Monday,Low,Cloudy,No,3,SUV,Card,4.8,334.4
TRIP08035,Bus Stand,Talab Tillo,5.86,20,Evening,Monday,High,Rainy,No,1,Sedan,Cash,3.8,244.72
TRIP08036,Bus Stand,Sainik Colony,12.55,38,Evening,Thursday,High,Sunny,Yes,2,Sedan,Cash,4.1,370.11
TRIP08037,Bakshi Nagar,Talab Tillo,20.67,40,Night,Tuesday,Low,Cloudy,No,3,Mini,Cash,4.1,390.24
TRIP08038,Bakshi Nagar,Kunjwani,3.83,9,Evening,Sunday,Medium,Rainy,Yes,2,Sedan,Cash,4.2,261.47
TRIP08039,Bus Stand,Railway Station,25.65,54,Afternoon,Sunday,Medium,Cloudy,No,3,SUV,UPI,4.0,636.63
TRIP08040,Channi Himmat,Sainik Colony,6.03,16,Evening,Tuesday,Low,Sunny,No,4,Mini,Cash,4.4,172.67
TRIP08041,Rehari,Bus Stand,16.43,25,Night,Saturday,Low,Sunny,No,4,Sedan,Cash,4.2,402.34
TRIP08042,Muthi,Narwal,23.64,36,Morning,Wednesday,Low,Sunny,Yes,4,Sedan,Card,3.6,502.54
TRIP08043,Sainik Colony,Jewel Chowk,36.15,61,Afternoon,Sunday,Low,Sunny,No,2,Mini,UPI,4.5,540.7
TRIP08044,Rehari,Bahu Plaza,3.73,9,Morning,Wednesday,High,Sunny,Yes,4,Mini,UPI,4.4,242.35
TRIP08045,Bakshi Nagar,Patoli,38.6,79,Morning,Wednesday,Medium,Sunny,Yes,1,Sedan,Cash,3.6,750.76
TRIP08046,Roop Nagar,Satwari,3.41,5,Night,Monday,Low,Sunny,No,2,Mini,UPI,3.7,129.34
TRIP08047,Rehari,Narwal,4.96,15,Morning,Friday,High,Sunny,Yes,4,Mini,Cash,4.8,269.98
TRIP08048,Trikuta Nagar,Narwal,38.01,67,Evening,Sunday,Low,Cloudy,Yes,3,Mini,Cash,4.9,658.54
TRIP08049,Railway Station,Rehari,2.65,11,Morning,Monday,Low,Cloudy,No,4,SUV,UPI,3.8,145.19
TRIP08050,Trikuta Nagar,Janipur,19.92,47,Evening,Tuesday,Medium,Cloudy,Yes,2,SUV,Card,4.2,564.81
TRIP08051,Sainik Colony,Gandhi Nagar,16.18,26,Night,Friday,Low,Sunny,No,1,Mini,Card,4.9,287.92
TRIP08052,Bahu Plaza,Channi Himmat,25.1,85,Evening,Sunday,High,Rainy,Yes,4,Mini,Cash,4.1,599.69
TRIP08053,Patoli,Rehari,26.9,89,Night,Tuesday,High,Sunny,No,1,Mini,UPI,4.9,492.24
TRIP08054,Bakshi Nagar,Talab Tillo,36.85,54,Evening,Thursday,Low,Sunny,Yes,2,Sedan,Cash,4.9,699.5
TRIP08055,Kunjwani,University,25.22,60,Evening,Friday,Medium,Sunny,No,1,SUV,UPI,4.5,582.27
TRIP08056,Narwal,Patoli,14.92,34,Evening,Thursday,Medium,Sunny,Yes,3,Sedan,UPI,4.7,394.06
TRIP08057,Channi Himmat,Rehari,19.01,29,Evening,Saturday,Low,Cloudy,No,1,Mini,UPI,4.3,323.12
TRIP08058,Patoli,Muthi,33.03,106,Afternoon,Friday,High,Sunny,Yes,1,Sedan,UPI,4.6,694.68
TRIP08059,Roop Nagar,Muthi,20.96,36,Evening,Tuesday,Low,Sunny,No,3,Mini,Cash,4.8,341.15
